Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
37348,34,admin.,married,secondary,no,580,yes,yes,cellular,11,may,228,1,-1,0,unknown
37349,41,blue-collar,married,secondary,no,926,yes,no,cellular,11,may,306,2,347,1,other
37350,38,blue-collar,single,secondary,no,328,yes,no,cellular,11,may,776,4,349,1,other
37351,42,blue-collar,married,secondary,no,3068,yes,yes,cellular,11,may,429,2,-1,0,unknown
37352,39,services,married,secondary,no,-495,yes,yes,cellular,11,may,51,6,-1,0,unknown
37353,34,admin.,single,secondary,no,395,yes,no,cellular,11,may,150,2,364,8,failure
37354,39,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,275,2,307,1,other
37355,34,admin.,married,secondary,no,148,yes,no,cellular,11,may,160,2,-1,0,unknown
37356,38,services,married,secondary,no,0,yes,yes,cellular,11,may,125,2,304,2,failure
37357,38,services,married,secondary,no,3039,yes,yes,cellular,11,may,146,2,-1,0,unknown
37358,50,entrepreneur,married,secondary,no,533,yes,no,cellular,11,may,171,2,-1,0,unknown
37359,29,blue-collar,single,secondary,no,558,yes,no,cellular,11,may,142,1,-1,0,unknown
37360,48,entrepreneur,married,secondary,no,0,yes,no,cellular,11,may,430,3,-1,0,unknown
37361,50,blue-collar,married,secondary,no,1400,yes,no,cellular,11,may,189,1,-1,0,unknown
37362,57,retired,divorced,tertiary,no,66,yes,no,cellular,11,may,798,2,-1,0,unknown
37363,45,services,married,secondary,no,462,yes,no,cellular,11,may,65,2,-1,0,unknown
37364,48,blue-collar,married,primary,no,643,yes,no,cellular,11,may,66,4,173,7,other
37365,42,blue-collar,married,secondary,yes,-204,yes,no,cellular,11,may,34,1,361,7,failure
37366,29,blue-collar,married,secondary,no,195,yes,no,cellular,11,may,333,1,-1,0,unknown
37367,44,blue-collar,divorced,secondary,no,370,yes,no,cellular,11,may,128,1,369,1,failure
37368,54,management,married,tertiary,no,397,yes,no,cellular,11,may,102,1,-1,0,unknown
37369,33,management,single,tertiary,no,48,yes,no,cellular,11,may,400,1,173,5,failure
37370,37,blue-collar,married,unknown,no,622,yes,no,cellular,11,may,175,1,-1,0,unknown
37371,38,entrepreneur,married,tertiary,no,946,yes,no,cellular,11,may,69,1,-1,0,unknown
37372,39,technician,married,secondary,no,626,yes,no,cellular,11,may,126,2,-1,0,unknown
37373,37,technician,married,primary,no,1653,yes,yes,cellular,11,may,285,2,349,10,failure
37374,33,services,single,secondary,no,-530,yes,yes,telephone,11,may,168,5,-1,0,unknown
37375,57,technician,divorced,secondary,no,99,yes,no,cellular,11,may,133,2,370,2,failure
37376,39,technician,married,secondary,no,27,yes,no,cellular,11,may,147,3,342,4,failure
37377,38,blue-collar,married,secondary,no,1370,yes,no,cellular,11,may,472,2,-1,0,unknown
37378,42,blue-collar,divorced,secondary,no,498,yes,no,cellular,11,may,173,2,-1,0,unknown
37379,44,blue-collar,married,primary,no,-420,yes,no,cellular,11,may,220,2,-1,0,unknown
37380,32,blue-collar,married,primary,no,0,yes,no,cellular,11,may,130,3,-1,0,unknown
37381,47,self-employed,divorced,secondary,no,510,yes,no,cellular,11,may,299,3,-1,0,unknown
37382,34,services,divorced,secondary,no,-240,yes,no,cellular,11,may,247,6,-1,0,unknown
37383,34,services,married,secondary,no,-333,yes,no,cellular,11,may,218,4,285,5,failure
37384,50,blue-collar,married,primary,no,1549,yes,no,cellular,11,may,445,2,299,6,other
37385,36,unemployed,single,secondary,no,1806,yes,no,cellular,11,may,111,6,-1,0,unknown
37386,35,services,single,secondary,no,313,yes,no,cellular,11,may,195,2,301,3,failure
37387,37,management,married,tertiary,no,0,yes,no,cellular,11,may,148,2,-1,0,unknown
37388,31,entrepreneur,married,tertiary,no,425,yes,no,cellular,11,may,96,2,-1,0,unknown
37389,38,blue-collar,married,secondary,no,422,yes,no,cellular,11,may,286,3,-1,0,unknown
37390,36,blue-collar,single,secondary,no,1089,yes,no,telephone,11,may,75,4,-1,0,unknown
37391,55,management,married,tertiary,no,42,yes,no,telephone,11,may,386,2,-1,0,unknown
37392,43,blue-collar,married,primary,no,582,yes,no,telephone,11,may,544,3,-1,0,unknown
37393,48,services,married,primary,no,222,yes,no,cellular,11,may,127,2,369,1,failure
37394,38,blue-collar,married,secondary,no,861,yes,no,cellular,11,may,565,2,-1,0,unknown
37395,35,management,married,tertiary,no,244,yes,no,cellular,11,may,155,2,173,1,failure
37396,32,blue-collar,married,primary,no,1,yes,no,cellular,11,may,184,4,-1,0,unknown
37397,47,blue-collar,married,primary,no,373,yes,no,cellular,11,may,480,2,-1,0,unknown
37398,39,blue-collar,married,secondary,no,785,yes,no,cellular,11,may,1232,2,-1,0,unknown
37399,53,unemployed,married,secondary,yes,-233,yes,no,cellular,11,may,133,3,-1,0,unknown
37400,53,blue-collar,married,secondary,no,248,yes,no,telephone,11,may,193,2,-1,0,unknown
37401,55,management,married,tertiary,no,154,no,no,telephone,11,may,70,2,367,3,failure
37402,36,technician,married,tertiary,no,1473,yes,yes,cellular,11,may,206,2,-1,0,unknown
37403,31,blue-collar,single,secondary,no,1598,yes,no,cellular,11,may,152,2,305,1,success
37404,41,admin.,married,secondary,no,542,yes,no,telephone,11,may,64,2,347,1,other
37405,52,services,divorced,secondary,no,0,yes,no,cellular,11,may,243,2,-1,0,unknown
37406,36,blue-collar,single,secondary,no,219,yes,yes,cellular,11,may,270,2,347,1,failure
37407,59,services,married,secondary,no,0,yes,no,telephone,11,may,437,2,361,5,failure
37408,34,technician,single,secondary,no,174,no,no,telephone,11,may,259,4,-1,0,unknown
37409,46,admin.,divorced,secondary,no,875,yes,yes,cellular,11,may,269,3,353,2,failure
37410,37,technician,divorced,secondary,no,284,yes,no,cellular,11,may,182,5,-1,0,unknown
37411,39,management,married,tertiary,no,1362,yes,no,cellular,11,may,447,2,-1,0,unknown
37412,53,blue-collar,married,primary,no,238,yes,no,cellular,11,may,238,2,361,5,failure
37413,33,technician,single,secondary,no,3499,yes,no,cellular,11,may,143,3,356,1,other
37414,48,services,single,secondary,yes,-470,yes,no,cellular,11,may,410,2,292,11,failure
37415,46,blue-collar,divorced,primary,no,916,yes,no,cellular,11,may,472,2,-1,0,unknown
37416,31,blue-collar,married,primary,no,240,yes,yes,cellular,11,may,254,2,-1,0,unknown
37417,30,admin.,single,tertiary,no,0,yes,no,cellular,11,may,56,3,-1,0,unknown
37418,35,technician,married,secondary,no,6,yes,no,cellular,11,may,204,2,348,2,failure
37419,49,admin.,married,secondary,no,1120,yes,no,telephone,11,may,226,2,-1,0,unknown
37420,25,student,single,primary,no,373,yes,no,cellular,11,may,819,2,-1,0,unknown
37421,49,management,single,secondary,no,-18,yes,no,cellular,11,may,217,3,264,4,failure
37422,37,management,divorced,tertiary,no,0,yes,no,cellular,11,may,217,6,-1,0,unknown
37423,38,blue-collar,married,secondary,no,279,yes,no,cellular,11,may,379,3,-1,0,unknown
37424,42,blue-collar,married,primary,no,869,yes,yes,cellular,11,may,718,2,-1,0,unknown
37425,32,technician,single,secondary,no,271,yes,yes,cellular,11,may,271,2,-1,0,unknown
37426,31,entrepreneur,married,secondary,no,162,yes,yes,cellular,11,may,0,2,-1,0,unknown
37427,50,entrepreneur,married,tertiary,no,388,yes,no,cellular,11,may,258,4,329,2,failure
37428,37,technician,single,tertiary,no,555,yes,no,cellular,11,may,180,3,-1,0,unknown
37429,32,blue-collar,married,secondary,no,222,yes,no,cellular,11,may,298,2,-1,0,unknown
37430,44,blue-collar,single,secondary,no,184,yes,no,cellular,11,may,196,2,-1,0,unknown
37431,44,admin.,single,secondary,no,-497,yes,no,cellular,11,may,115,2,370,2,failure
37432,42,unemployed,married,secondary,no,-523,yes,no,cellular,11,may,327,2,-1,0,unknown
37433,47,technician,divorced,tertiary,no,694,yes,no,cellular,11,may,1001,4,-1,0,unknown
37434,35,blue-collar,married,primary,no,202,yes,yes,cellular,11,may,72,2,-1,0,unknown
37435,31,management,married,tertiary,no,414,yes,no,cellular,11,may,498,2,-1,0,unknown
37436,29,technician,single,tertiary,no,18254,no,no,cellular,11,may,279,2,-1,0,unknown
37437,46,blue-collar,married,secondary,no,2603,yes,yes,cellular,11,may,50,3,277,2,failure
37438,31,technician,married,secondary,no,467,yes,no,cellular,11,may,171,2,-1,0,unknown
37439,45,services,married,secondary,no,744,yes,no,cellular,11,may,211,2,347,1,failure
37440,51,admin.,married,unknown,no,-1137,yes,yes,telephone,11,may,567,3,325,1,failure
37441,44,blue-collar,married,primary,no,953,yes,no,cellular,11,may,772,2,357,1,failure
37442,42,technician,married,secondary,no,83,yes,yes,cellular,11,may,120,2,-1,0,unknown
37443,55,self-employed,married,primary,no,468,yes,no,cellular,11,may,214,2,-1,0,unknown
37444,39,management,married,tertiary,no,763,yes,no,cellular,11,may,877,7,300,2,other
37445,55,blue-collar,married,unknown,no,-361,yes,no,telephone,11,may,82,2,350,1,failure
37446,37,blue-collar,married,secondary,no,1165,yes,no,cellular,11,may,304,3,173,7,failure
37447,27,technician,single,secondary,no,297,no,no,cellular,11,may,273,5,-1,0,unknown
37448,29,blue-collar,single,secondary,no,309,yes,no,cellular,11,may,471,3,-1,0,unknown
37449,28,blue-collar,single,secondary,no,4054,yes,no,cellular,11,may,133,2,-1,0,unknown
37450,35,blue-collar,married,primary,no,151,yes,no,cellular,11,may,301,2,298,6,failure
37451,31,technician,single,secondary,no,2377,yes,no,cellular,11,may,350,3,-1,0,unknown
37452,52,management,married,tertiary,no,-11,yes,no,cellular,11,may,94,4,-1,0,unknown
37453,37,blue-collar,single,secondary,no,133,yes,no,cellular,11,may,1388,2,-1,0,unknown
37454,40,housemaid,married,secondary,no,4136,yes,no,cellular,11,may,508,3,173,5,failure
37455,36,services,single,secondary,no,2409,yes,yes,telephone,11,may,338,2,-1,0,unknown
37456,41,blue-collar,married,secondary,no,2067,yes,no,cellular,11,may,208,4,325,4,failure
37457,36,services,married,secondary,no,3064,yes,no,telephone,11,may,1143,4,-1,0,unknown
37458,50,blue-collar,married,primary,no,0,yes,no,cellular,11,may,503,3,339,2,failure
37459,47,admin.,single,secondary,no,3957,yes,no,telephone,11,may,58,3,334,3,other
37460,50,self-employed,married,tertiary,no,50,yes,no,cellular,11,may,142,5,-1,0,unknown
37461,34,blue-collar,married,secondary,no,10,yes,yes,cellular,11,may,196,2,356,1,failure
37462,56,services,divorced,secondary,no,141,yes,no,cellular,11,may,63,2,370,2,failure
37463,42,services,married,secondary,no,292,yes,no,cellular,11,may,222,3,-1,0,unknown
37464,48,technician,single,tertiary,no,-551,yes,no,cellular,11,may,168,2,-1,0,unknown
37465,37,admin.,divorced,secondary,no,3975,yes,no,cellular,11,may,163,2,-1,0,unknown
37466,41,blue-collar,married,secondary,no,1236,yes,no,cellular,11,may,911,3,-1,0,unknown
37467,32,management,single,tertiary,no,473,yes,no,cellular,11,may,72,2,361,1,other
37468,41,blue-collar,married,secondary,no,0,yes,no,cellular,11,may,273,3,-1,0,unknown
37469,38,blue-collar,single,primary,no,0,yes,no,cellular,11,may,284,4,-1,0,unknown
37470,56,admin.,divorced,secondary,no,279,yes,no,cellular,11,may,288,2,-1,0,unknown
37471,54,admin.,married,secondary,no,956,yes,yes,telephone,11,may,136,2,362,1,other
37472,36,admin.,divorced,secondary,no,543,yes,no,cellular,11,may,66,3,-1,0,unknown
37473,26,student,single,tertiary,no,249,yes,no,cellular,11,may,445,2,371,1,other
37474,34,management,married,tertiary,no,4714,yes,yes,cellular,11,may,123,2,-1,0,unknown
37475,35,admin.,single,secondary,no,847,yes,no,cellular,11,may,85,2,-1,0,unknown
37476,31,admin.,married,secondary,no,1331,yes,no,cellular,11,may,927,2,-1,0,unknown
37477,43,blue-collar,married,primary,no,0,yes,no,cellular,12,may,48,3,285,4,failure
37478,37,blue-collar,single,primary,no,1388,yes,no,telephone,12,may,66,2,356,1,other
37479,46,services,divorced,secondary,no,124,yes,yes,cellular,12,may,81,4,-1,0,unknown
37480,33,blue-collar,married,secondary,no,-253,yes,no,cellular,12,may,89,3,-1,0,unknown
37481,31,unemployed,single,secondary,no,-15,yes,no,cellular,12,may,278,2,370,3,other
37482,37,admin.,married,secondary,no,1415,yes,no,cellular,12,may,214,2,-1,0,unknown
37483,29,management,single,tertiary,no,0,yes,no,cellular,12,may,116,2,-1,0,unknown
37484,36,blue-collar,married,secondary,no,-185,yes,no,cellular,12,may,167,2,350,2,failure
37485,31,services,divorced,secondary,no,62,yes,no,cellular,12,may,56,3,351,3,other
37486,47,services,married,secondary,no,600,yes,yes,cellular,12,may,8,8,-1,0,unknown
37487,36,blue-collar,single,primary,no,109,yes,no,telephone,12,may,200,2,370,2,failure
37488,46,admin.,married,unknown,no,-1092,yes,no,cellular,12,may,75,5,-1,0,unknown
37489,27,technician,single,secondary,no,235,yes,no,cellular,12,may,13,5,-1,0,unknown
37490,39,services,married,secondary,no,2040,yes,no,cellular,12,may,312,6,-1,0,unknown
37491,42,management,married,secondary,no,218,yes,no,cellular,12,may,134,2,361,1,failure
37492,40,technician,divorced,secondary,no,16,yes,no,telephone,12,may,34,12,347,5,other
37493,56,blue-collar,divorced,primary,no,190,yes,no,cellular,12,may,15,8,351,9,other
37494,35,management,married,tertiary,no,739,yes,no,telephone,12,may,13,7,172,4,other
37495,46,blue-collar,married,primary,no,2313,yes,no,cellular,12,may,788,2,-1,0,unknown
37496,35,blue-collar,divorced,primary,no,1077,yes,no,cellular,12,may,25,6,-1,0,unknown
37497,55,blue-collar,married,primary,no,1649,yes,no,cellular,12,may,52,3,-1,0,unknown
37498,30,services,single,secondary,no,297,yes,no,cellular,12,may,255,2,-1,0,unknown
37499,41,management,married,primary,no,362,yes,no,cellular,12,may,217,3,-1,0,unknown
37500,43,admin.,single,secondary,no,277,yes,no,cellular,12,may,315,2,363,1,failure
37501,59,services,married,secondary,no,0,yes,no,cellular,12,may,214,3,-1,0,unknown
37502,50,self-employed,married,secondary,no,0,yes,no,telephone,12,may,352,2,175,11,other
37503,59,entrepreneur,married,tertiary,no,146,yes,no,cellular,12,may,97,3,365,6,failure
37504,33,services,single,secondary,no,310,yes,no,cellular,12,may,54,2,371,1,failure
37505,54,blue-collar,married,primary,no,0,yes,no,cellular,12,may,77,4,341,2,failure
37506,34,blue-collar,married,secondary,no,0,yes,yes,cellular,12,may,34,2,288,12,failure
37507,41,blue-collar,married,secondary,no,-648,yes,no,cellular,12,may,104,3,172,2,failure
37508,41,management,married,tertiary,no,4063,yes,no,cellular,12,may,14,5,172,2,failure
37509,39,blue-collar,divorced,secondary,no,0,yes,no,cellular,12,may,15,7,-1,0,unknown
37510,53,technician,married,primary,no,70,yes,no,telephone,12,may,11,6,-1,0,unknown
37511,58,retired,married,secondary,no,502,yes,no,cellular,12,may,197,2,370,3,failure
37512,41,retired,single,secondary,no,1734,yes,no,cellular,12,may,151,2,343,4,failure
37513,39,admin.,married,secondary,no,2783,yes,no,cellular,12,may,131,2,-1,0,unknown
37514,30,management,married,secondary,no,0,yes,no,cellular,12,may,756,3,-1,0,unknown
37515,50,retired,married,secondary,no,8648,no,no,cellular,12,may,731,3,176,1,failure
37516,33,retired,married,primary,no,171,yes,no,cellular,12,may,304,3,-1,0,unknown
37517,36,admin.,divorced,secondary,no,-811,yes,no,cellular,12,may,365,2,-1,0,unknown
37518,54,technician,married,secondary,no,87,yes,no,cellular,12,may,20,8,350,9,failure
37519,54,technician,married,secondary,no,0,yes,no,telephone,12,may,11,6,-1,0,unknown
37520,60,retired,married,secondary,no,5789,yes,no,cellular,12,may,50,5,-1,0,unknown
37521,40,services,divorced,secondary,no,768,yes,no,cellular,12,may,138,3,-1,0,unknown
37522,34,blue-collar,married,secondary,no,2,yes,no,cellular,12,may,6,5,-1,0,unknown
37523,34,management,married,tertiary,no,156,yes,no,cellular,12,may,63,1,-1,0,unknown
37524,26,student,single,tertiary,no,2182,yes,no,cellular,12,may,42,1,292,1,other
37525,45,services,married,primary,no,627,yes,no,cellular,12,may,271,1,-1,0,unknown
37526,27,blue-collar,single,secondary,no,541,yes,no,cellular,12,may,341,1,-1,0,unknown
37527,41,blue-collar,married,secondary,no,849,yes,yes,cellular,12,may,100,4,-1,0,unknown
37528,43,technician,married,tertiary,no,591,yes,no,cellular,12,may,123,4,277,2,failure
37529,37,blue-collar,married,secondary,no,2364,yes,no,cellular,12,may,40,4,-1,0,unknown
37530,54,admin.,married,primary,no,11686,yes,yes,cellular,12,may,114,1,-1,0,unknown
37531,41,blue-collar,married,primary,no,164,yes,no,cellular,12,may,150,4,330,11,other
37532,41,management,single,secondary,no,-277,yes,no,cellular,12,may,431,1,-1,0,unknown
37533,50,blue-collar,married,primary,no,65,yes,no,telephone,12,may,11,1,-1,0,unknown
37534,46,admin.,divorced,secondary,no,98,yes,yes,cellular,12,may,91,1,-1,0,unknown
37535,34,retired,married,secondary,no,165,no,no,cellular,12,may,99,1,370,1,failure
37536,46,admin.,married,secondary,no,1437,yes,no,cellular,12,may,49,1,-1,0,unknown
37537,34,entrepreneur,married,primary,no,7279,yes,no,cellular,12,may,882,1,-1,0,unknown
37538,35,blue-collar,married,unknown,no,-465,no,no,cellular,12,may,158,1,351,1,failure
37539,34,admin.,divorced,secondary,no,479,yes,no,cellular,12,may,515,1,350,5,failure
37540,40,blue-collar,married,primary,no,780,yes,no,cellular,12,may,206,1,357,1,failure
37541,37,management,single,tertiary,no,1148,yes,no,cellular,12,may,259,1,-1,0,unknown
37542,41,blue-collar,married,primary,no,254,yes,no,cellular,12,may,25,1,309,3,failure
37543,55,technician,single,secondary,no,99,yes,no,cellular,12,may,300,1,370,3,failure
37544,54,self-employed,married,tertiary,no,66,yes,no,telephone,12,may,246,2,-1,0,unknown
37545,43,blue-collar,married,primary,no,238,yes,yes,cellular,12,may,178,1,-1,0,unknown
37546,41,blue-collar,married,primary,no,194,yes,no,cellular,12,may,201,1,-1,0,unknown
37547,60,admin.,single,secondary,no,860,yes,no,cellular,12,may,318,1,-1,0,unknown
37548,48,services,single,secondary,no,561,yes,no,cellular,12,may,214,1,358,2,other
37549,32,services,married,secondary,no,24,yes,yes,cellular,12,may,185,1,-1,0,unknown
37550,43,management,married,tertiary,no,703,yes,no,cellular,12,may,67,1,-1,0,unknown
37551,32,technician,married,secondary,no,169,yes,no,cellular,12,may,85,4,350,1,failure
37552,37,management,divorced,secondary,no,1655,yes,no,cellular,12,may,178,1,175,2,failure
37553,39,admin.,divorced,secondary,no,223,yes,yes,cellular,12,may,115,2,-1,0,unknown
37554,55,technician,married,secondary,no,-14,yes,no,cellular,12,may,82,4,-1,0,unknown
37555,35,services,married,secondary,no,211,yes,no,cellular,12,may,187,1,-1,0,unknown
37556,32,admin.,divorced,tertiary,no,146,yes,no,cellular,12,may,69,1,361,1,failure
37557,37,technician,married,secondary,no,1109,yes,no,cellular,12,may,62,1,354,5,failure
37558,42,entrepreneur,divorced,secondary,no,335,yes,no,cellular,12,may,580,1,-1,0,unknown
37559,44,management,divorced,tertiary,no,2696,yes,yes,cellular,12,may,58,1,-1,0,unknown
37560,38,housemaid,single,primary,no,199,yes,no,cellular,12,may,1203,1,306,1,failure
37561,55,blue-collar,married,primary,no,2102,yes,no,cellular,12,may,64,4,371,1,failure
37562,37,services,married,primary,no,0,yes,no,cellular,12,may,631,1,344,1,success
37563,39,services,married,secondary,no,25,yes,yes,cellular,12,may,658,1,351,3,failure
37564,46,technician,married,secondary,no,278,yes,no,cellular,12,may,207,1,306,1,failure
37565,32,blue-collar,married,primary,no,1176,no,no,cellular,12,may,104,5,-1,0,unknown
37566,48,blue-collar,divorced,primary,no,-110,yes,no,cellular,12,may,942,1,-1,0,unknown
37567,34,services,married,secondary,no,7,yes,no,cellular,12,may,377,1,357,1,failure
37568,36,admin.,married,secondary,no,419,yes,no,telephone,12,may,291,5,-1,0,unknown
37569,46,management,divorced,secondary,yes,2,no,no,cellular,12,may,115,1,-1,0,unknown
37570,29,technician,married,secondary,no,1697,yes,no,cellular,12,may,87,4,-1,0,unknown
37571,37,technician,married,tertiary,no,1733,yes,no,cellular,12,may,524,3,326,1,other
37572,37,technician,single,tertiary,no,-487,yes,no,cellular,12,may,358,1,260,5,other
37573,38,admin.,divorced,secondary,no,1533,yes,no,cellular,12,may,366,1,172,4,success
37574,44,blue-collar,married,primary,no,1147,yes,no,cellular,12,may,23,1,-1,0,unknown
37575,36,blue-collar,single,secondary,no,168,yes,no,telephone,12,may,52,1,-1,0,unknown
37576,40,blue-collar,married,secondary,no,1808,yes,no,cellular,12,may,560,1,-1,0,unknown
37577,34,technician,married,secondary,no,439,yes,no,cellular,12,may,347,1,-1,0,unknown
37578,59,blue-collar,married,secondary,no,1635,yes,no,telephone,12,may,48,1,-1,0,unknown
37579,32,blue-collar,married,secondary,no,-32,yes,no,cellular,12,may,145,1,-1,0,unknown
37580,28,admin.,married,secondary,no,1119,yes,no,cellular,12,may,74,1,-1,0,unknown
37581,30,management,single,tertiary,no,112,yes,yes,cellular,12,may,451,2,349,2,failure
37582,53,admin.,single,secondary,no,545,yes,no,cellular,12,may,305,1,370,1,failure
37583,42,blue-collar,married,secondary,no,88,yes,no,cellular,12,may,53,2,-1,0,unknown
37584,39,blue-collar,married,secondary,no,167,yes,yes,cellular,12,may,612,1,-1,0,unknown
37585,47,services,married,secondary,no,216,yes,no,cellular,12,may,104,3,371,2,failure
37586,54,retired,divorced,tertiary,no,349,yes,no,cellular,12,may,176,2,175,1,failure
37587,52,management,married,tertiary,no,23552,yes,no,cellular,12,may,507,1,-1,0,unknown
37588,38,blue-collar,divorced,secondary,no,-90,no,yes,cellular,12,may,242,1,-1,0,unknown
37589,33,entrepreneur,married,tertiary,no,12,yes,no,cellular,12,may,137,1,-1,0,unknown
37590,43,admin.,divorced,secondary,no,1076,yes,no,cellular,12,may,223,1,363,1,failure
37591,45,blue-collar,married,primary,no,491,yes,yes,cellular,12,may,63,5,370,1,other
37592,31,blue-collar,married,secondary,no,43,yes,no,cellular,12,may,137,1,-1,0,unknown
37593,33,entrepreneur,married,secondary,no,1034,yes,no,cellular,12,may,23,6,295,6,failure
37594,40,technician,married,primary,no,210,yes,no,cellular,12,may,22,4,-1,0,unknown
37595,34,blue-collar,single,secondary,no,1599,yes,no,cellular,12,may,59,3,-1,0,unknown
37596,31,admin.,married,secondary,no,2,yes,yes,cellular,12,may,703,4,-1,0,unknown
37597,31,housemaid,married,tertiary,no,2190,yes,no,telephone,12,may,25,6,258,18,other
37598,32,technician,married,secondary,no,-410,yes,yes,cellular,12,may,179,3,-1,0,unknown
37599,40,entrepreneur,married,tertiary,no,1729,yes,no,cellular,12,may,85,1,-1,0,unknown
37600,37,blue-collar,married,primary,no,-106,yes,yes,cellular,12,may,690,1,-1,0,unknown
37601,53,blue-collar,married,secondary,no,-108,yes,no,cellular,12,may,11,12,175,3,other
37602,58,entrepreneur,married,secondary,no,670,yes,no,cellular,12,may,1272,1,-1,0,unknown
37603,41,blue-collar,married,secondary,no,598,yes,no,cellular,12,may,69,3,364,11,failure
37604,31,blue-collar,married,primary,no,63,yes,no,cellular,12,may,256,1,-1,0,unknown
37605,50,unemployed,married,primary,no,289,yes,no,cellular,12,may,300,5,-1,0,unknown
37606,39,blue-collar,married,primary,no,398,yes,no,cellular,12,may,256,1,-1,0,unknown
37607,50,blue-collar,married,secondary,no,173,yes,no,cellular,12,may,7,5,342,15,other
37608,36,management,single,tertiary,no,687,yes,no,cellular,12,may,43,1,347,2,failure
37609,44,blue-collar,single,secondary,no,25,yes,no,cellular,12,may,244,3,-1,0,unknown
37610,48,services,divorced,secondary,no,-361,yes,no,cellular,12,may,1062,3,349,3,other
37611,39,blue-collar,married,secondary,no,1403,yes,yes,cellular,12,may,429,2,-1,0,unknown
37612,41,admin.,single,secondary,no,224,yes,no,cellular,12,may,22,8,-1,0,unknown
37613,31,blue-collar,single,secondary,no,17,yes,no,cellular,12,may,296,1,-1,0,unknown
37614,41,blue-collar,single,secondary,no,428,yes,no,cellular,12,may,92,1,-1,0,unknown
37615,43,admin.,married,secondary,no,323,yes,yes,cellular,12,may,43,3,369,2,failure
37616,48,services,single,primary,no,1499,yes,no,cellular,12,may,17,7,-1,0,unknown
37617,60,retired,divorced,tertiary,no,-134,no,no,cellular,12,may,243,1,271,4,failure
37618,35,blue-collar,married,primary,no,159,yes,yes,cellular,12,may,826,1,-1,0,unknown
37619,29,entrepreneur,single,tertiary,no,135,yes,no,cellular,12,may,245,1,356,1,failure
37620,34,services,married,secondary,no,2825,yes,no,cellular,12,may,198,1,-1,0,unknown
37621,33,blue-collar,single,secondary,no,1794,yes,no,cellular,12,may,360,1,173,1,other
37622,33,blue-collar,single,secondary,no,38,yes,no,telephone,12,may,139,4,371,1,other
37623,30,blue-collar,married,secondary,no,90,yes,no,cellular,12,may,232,1,-1,0,unknown
37624,40,housemaid,divorced,secondary,no,1194,yes,no,cellular,12,may,517,1,173,2,failure
37625,29,management,married,tertiary,no,20,yes,no,cellular,12,may,418,1,-1,0,unknown
37626,37,blue-collar,married,secondary,no,103,yes,no,cellular,12,may,153,1,-1,0,unknown
37627,41,technician,single,secondary,no,169,yes,no,cellular,12,may,116,2,-1,0,unknown
37628,41,admin.,married,secondary,no,1535,yes,no,cellular,12,may,261,1,363,1,success
37629,38,services,married,secondary,no,1616,yes,no,telephone,12,may,168,5,288,3,failure
37630,24,blue-collar,married,secondary,no,1470,yes,no,cellular,12,may,212,1,-1,0,unknown
37631,29,blue-collar,married,primary,no,7,yes,no,cellular,12,may,69,3,-1,0,unknown
37632,40,blue-collar,married,primary,no,106,yes,no,cellular,12,may,23,1,370,1,failure
37633,32,blue-collar,married,secondary,no,456,no,no,cellular,12,may,121,1,-1,0,unknown
37634,31,admin.,single,secondary,no,1801,yes,no,cellular,12,may,306,1,-1,0,unknown
37635,30,admin.,married,secondary,no,265,yes,no,cellular,12,may,342,1,354,2,failure
37636,30,blue-collar,single,primary,no,1803,yes,no,cellular,12,may,202,2,-1,0,unknown
37637,48,blue-collar,married,primary,no,556,yes,no,telephone,12,may,22,1,-1,0,unknown
37638,46,admin.,married,secondary,no,38,yes,yes,cellular,12,may,455,1,-1,0,unknown
37639,35,technician,single,secondary,no,449,yes,no,cellular,12,may,245,1,-1,0,unknown
37640,43,blue-collar,married,primary,no,188,yes,no,cellular,12,may,58,3,347,5,failure
37641,54,services,divorced,secondary,no,1012,yes,no,cellular,12,may,33,3,175,2,other
37642,35,management,married,tertiary,no,641,yes,no,cellular,12,may,41,1,-1,0,unknown
37643,48,management,married,secondary,no,-440,yes,yes,cellular,12,may,399,1,-1,0,unknown
37644,38,blue-collar,married,primary,no,4592,yes,no,cellular,12,may,360,1,-1,0,unknown
37645,41,blue-collar,married,secondary,no,10,yes,no,cellular,12,may,179,1,-1,0,unknown
37646,30,management,single,tertiary,no,29,yes,no,cellular,12,may,174,1,-1,0,unknown
37647,43,blue-collar,single,secondary,no,24,no,no,cellular,12,may,68,1,363,1,failure
37648,39,blue-collar,married,primary,no,476,yes,no,cellular,12,may,212,1,349,4,failure
37649,37,admin.,divorced,secondary,no,1573,yes,no,cellular,12,may,639,3,326,10,failure
37650,39,services,divorced,secondary,yes,-96,yes,yes,telephone,12,may,38,6,-1,0,unknown
37651,43,blue-collar,married,primary,no,-404,yes,yes,cellular,12,may,205,2,306,1,failure
37652,41,management,married,primary,no,469,yes,yes,cellular,12,may,344,1,-1,0,unknown
37653,43,blue-collar,married,secondary,no,1495,yes,no,cellular,12,may,141,1,-1,0,unknown
37654,40,blue-collar,married,primary,no,-48,yes,no,cellular,12,may,113,1,-1,0,unknown
37655,58,blue-collar,single,secondary,no,119,yes,yes,cellular,12,may,985,1,-1,0,unknown
